Ticker,Tot_Asset_M,Median_Mkt_Cap_M,Name,Domicile,Fund_Type,NAV,Expense_Ratio,Tot_Ret_1M,Tot_Ret_3M,Tot_Ret_6M,Tot_Ret_1Y,Tot_Ret_3Y,Mean_Ret_5Y_Ann,Sharpe_3Y,Std_Dev_1Y-M,Avg_Price_Cash_Flow,Back_Load,Beta_3Y,Front_Load,Avg_Dvd_Yield,History_Length,Ret_Vs_Idx_3Y,Alpha_3Y,Fund_Age_Months,Log_AUM,Is_Bottom_Quintile,Momentum_1M_3M,Momentum_3M_6M,Momentum_6M_1Y,Return_Rank_1M,Return_Rank_3M,Return_Rank_1Y,Momentum_Consistency,Return_Acceleration,Sharpe_1Y,Risk_Adjusted_Return,Downside_Risk_Proxy,Risk_Adjusted_AUM,Beta_Risk,Concentration_Risk,Risk_Efficiency,Expense_Efficiency,Expense_Rank,Size_Quintile,Is_Large_Fund,Is_Small_Fund,Is_Mature_Fund,Dividend_Rank,High_Dividend,Market_Cap_Rank,Large_Cap_Focus,PCF_Rank,Value_Score,Size_Return_Interaction,Size_Risk_Interaction,Age_Return_Interaction,Age_Risk_Interaction,Expense_Alpha_Interaction,Expense_Beta_Interaction,Risk_Return_Product,Beta_Alpha_Product,Tot_Ret_1Y_Percentile,Tot_Ret_1Y_Quintile_Q1,Tot_Ret_1Y_Quintile_Q2,Tot_Ret_1Y_Quintile_Q3,Tot_Ret_1Y_Quintile_Q4,Tot_Ret_1Y_Quintile_Q5,Sharpe_3Y_Percentile,Sharpe_3Y_Quintile_Q1,Sharpe_3Y_Quintile_Q2,Sharpe_3Y_Quintile_Q3,Sharpe_3Y_Quintile_Q4,Sharpe_3Y_Quintile_Q5,Alpha_3Y_Percentile,Alpha_3Y_Quintile_Q1,Alpha_3Y_Quintile_Q2,Alpha_3Y_Quintile_Q3,Alpha_3Y_Quintile_Q4,Alpha_3Y_Quintile_Q5,Expense_Ratio_Percentile,Expense_Ratio_Quintile_Q1,Expense_Ratio_Quintile_Q2,Expense_Ratio_Quintile_Q3,Expense_Ratio_Quintile_Q4,Expense_Ratio_Quintile_Q5,Tot_Asset_M_Percentile,Tot_Asset_M_Quintile_Q1,Tot_Asset_M_Quintile_Q2,Tot_Asset_M_Quintile_Q3,Tot_Asset_M_Quintile_Q4,Tot_Asset_M_Quintile_Q5,Fund_Age_Months_Percentile,Fund_Age_Months_Quintile_Q1,Fund_Age_Months_Quintile_Q2,Fund_Age_Months_Quintile_Q3,Fund_Age_Months_Quintile_Q4,Fund_Age_Months_Quintile_Q5,Std_Dev_1Y-M_Percentile,Std_Dev_1Y-M_Quintile_Q1,Std_Dev_1Y-M_Quintile_Q2,Std_Dev_1Y-M_Quintile_Q3,Std_Dev_1Y-M_Quintile_Q4,Std_Dev_1Y-M_Quintile_Q5,Performance_Composite,Alpha_Expense_Composite,Tot_Ret_1M_Trend_Strength,Tot_Ret_3M_Trend_Strength,Tot_Ret_6M_Trend_Strength,Tot_Ret_1Y_Trend_Strength,Short_Term_MA,Long_Term_MA,MA_Crossover,High_Vol_Regime,Low_Vol_Regime,Performance_Volatility,Performance_Range,Tot_Ret_1Y_ZScore,Tot_Ret_1Y_Outlier,Alpha_3Y_ZScore,Alpha_3Y_Outlier,Sharpe_3Y_ZScore,Sharpe_3Y_Outlier,Expense_Ratio_ZScore,Expense_Ratio_Outlier,Return_Skewness_Proxy,Return_Kurtosis_Proxy,Bull_Market_Performer,Bear_Market_Performer,High_Beta_Fund,Low_Beta_Fund,Positive_Alpha,Strong_Alpha,Low_Cost_Fund,High_Cost_Fund,Return_Momentum,Volatility_Risk,Return_Consistency,Age_Category
AMDCPRG IN Equity,4907.274,736502.625,AXIS MIDCAP 50 INDEX FUND-RG,India,Open-End Fund,18.978,1.03,-1.918,0.287,14.73,-3.749,84.739,22.754,1.179,19.358,19.783,0.25,0.991,0.0,0.763,1245.0,-10.316,-0.141,40.90013140604468,8.498473873128908,0,-2.205,-14.443,18.479,0.19438444924406048,0.4168466522678186,0.3434125269978402,0.5,12.238,-0.19366670110548612,-0.19366670110548612,29.037,0.43901611058677276,0.009000000000000008,0.0013559273772076406,-0.007283810307219851,-3.6398058252427186,0.17386609071274298,1,0,1,0,0.3185745140388769,0,0.23218142548596113,0,0.1511879049676026,0.8488120950323974,-31.86077855036028,164.5134572360294,-153.3345926412615,791.744743758213,-0.14523,1.02073,-72.573142,-0.139731,34.34125269978402,False,True,False,False,False,82.72138228941685,False,False,False,False,True,11.01511879049676,True,False,False,False,False,17.386609071274297,True,False,False,False,False,18.790496760259177,True,False,False,False,False,0.8639308855291578,True,False,False,False,False,80.34557235421165,False,False,False,False,True,63.36933045356372,32.494600431965445,-1,1,1,-1,-0.8155,5.4905,0,1,0,8.42483172927903,18.479,-0.3128277308448379,0,-0.9341920752356899,0,0.7350881420060689,0,-1.166254030397754,0,1.024727704629432,-0.7677426566627892,0,0,1,0,0,0,1,0,-0.8155,5.163510269405175,8.42483172927903,Mature
AN100RG IN Equity,19466.094,3963988.0,AXIS NIFTY 100 INDEX FUND-RG,India,Open-End Fund,21.537,0.92,-0.383,-0.633,10.515,-2.642,41.922,18.882,0.574,14.194,26.172,0.0,0.997,0.0,1.187,2135.0,-4.146,-0.078,70.13797634691196,9.876429461907277,1,0.25,-11.148,13.157,0.531317494600432,0.20086393088552915,0.4449244060475162,0.25,11.398,-0.18613498661406228,-0.18613498661406228,21.291,0.6958172083238765,0.0030000000000000027,0.0002522075728854665,-0.005495279691774496,-2.8717391304347823,0.12311015118790497,3,0,0,1,0.8336933045356372,1,0.8887688984881209,1,0.367170626349892,0.632829373650108,-26.093526638359023,140.1860397823119,-185.30453350854137,995.5384362680684,-0.07176,0.91724,-37.500548,-0.077766,44.49244060475162,False,False,True,False,False,14.686825053995682,True,False,False,False,False,22.894168466522675,False,True,False,False,False,12.311015118790497,True,False,False,False,False,44.9244060475162,False,False,True,False,False,25.48596112311015,False,True,False,False,False,31.533477321814257,False,True,False,False,False,26.609071274298056,42.33261339092872,-1,-1,1,-1,-0.508,3.9365000000000006,0,0,0,5.953658672054801,13.157,-0.16639492688435364,0,-0.7182376869731489,0,-0.534083973810905,0,-1.3591845228089992,0,1.0520524914983964,-0.732955416558057,0,0,1,0,0,0,1,0,-0.508,5.372445117335353,5.953658672054801,Old
AN50IRG IN Equity,2029.847,1331099.0,ABSL NIFTY NEXT 50 INDEX-RG,India,Open-End Fund,16.178,0.88,-0.289,-0.581,12.794,-10.893,53.116,22.754,0.671,20.691,38.949,1.0,0.998,0.0,0.957,1283.0,-5.553,-0.098,42.1484888304862,7.615715699737285,0,0.292,-13.375,23.687,0.593952483801296,0.2159827213822894,0.047516198704103674,0.25,13.667,-0.5264607800492969,-0.5264607800492969,31.036499999999997,0.3680690008243485,0.0020000000000000018,0.0007506949558553831,-0.004736358801055358,-12.378409090909091,0.10259179265658748,1,0,1,0,0.6371490280777538,0,0.46652267818574517,0,0.7613390928725702,0.23866090712742982,-82.95799111723825,157.57677354326415,-459.1234888304862,872.09438239159,-0.08624,0.87824,-225.387063,-0.097804,4.751619870410368,True,False,False,False,False,27.429805615550755,False,True,False,False,False,17.818574514038875,True,False,False,False,False,10.259179265658748,True,False,False,False,False,8.639308855291576,True,False,False,False,False,4.319654427645788,True,False,False,False,False,89.6328293736501,False,False,False,False,True,18.3585313174946,39.39524838012959,-1,-1,1,-1,-0.43499999999999994,0.9504999999999999,0,1,0,9.70393780465779,23.687,-1.257828590369408,0,-0.7867946356279238,0,-0.3305968742501669,0,-1.4293410655039973,0,0.24554212568992828,-0.9871477695531454,0,1,1,0,0,0,1,0,-0.43499999999999994,1.8994767281740566,9.70393780465779,Mature
ANF50RG IN Equity,7488.736,5159110.0,AXIS NIFTY 50 INDEX FUND -RG,India,Open-End Fund,14.739,0.42,-0.362,-0.524,10.234,-0.379,43.504,22.754,0.623,13.014,23.68,0.0,0.995,0.0,1.233,1358.0,-2.159,-0.036,44.612352168199735,8.921155303925515,0,0.16200000000000003,-10.758,10.613,0.550755939524838,0.2505399568034557,0.6349892008639308,0.25,10.92,-0.029122483479329955,-0.029122483479329955,19.521,0.6855044795658882,0.0050000000000000044,0.00019379431833817497,-0.0027662517267817333,-0.9023809523809524,0.03995680345572354,2,0,0,0,0.8520518358531317,1,0.9481641468682506,1,0.2894168466522678,0.7105831533477323,-3.38111786018777,116.09991512528664,-16.9080814717477,580.5851511169514,-0.015119999999999998,0.4179,-4.932306,-0.03582,63.498920086393085,False,False,False,True,False,21.382289416846653,False,True,False,False,False,31.641468682505398,False,True,False,False,False,3.995680345572354,True,False,False,False,False,24.190064794816415,False,True,False,False,False,7.991360691144708,True,False,False,False,False,16.19870410367171,True,False,False,False,False,38.22894168466522,50.95032397408207,-1,-1,1,-1,-0.443,4.9275,0,0,0,5.328329217493979,10.758,0.13295234986594054,0,-0.5742680947981215,0,-0.4312915214554806,0,-2.2361413064964766,1,1.1540538474503919,-0.6671583207076939,0,0,1,0,0,0,1,0,-0.443,34.3377308707124,5.328329217493979,Mature
ANN50RG IN Equity,3708.366,1331099.0,AXIS NIFTY NEXT 50 INDEX-RG,India,Open-End Fund,16.115,1.01,-0.304,-0.639,12.643,-10.695,53.893,22.754,0.687,20.535,39.012,0.0,0.988,0.0,0.957,1302.0,-8.307,-0.125,42.77266754270696,8.218346627316297,0,0.335,-13.282,23.338,0.5853131749460043,0.19870410367170627,0.06047516198704104,0.25,13.617,-0.5208181154127101,-0.5208181154127101,30.802500000000002,0.400211669019439,0.01200000000000001,0.0007506949558553831,-0.0060871682463661215,-10.58910891089109,0.16090712742980562,1,0,1,0,0.6371490280777538,0,0.46652267818574517,0,0.7688984881209503,0.2311015118790497,-87.89521717914779,168.76374799194016,-457.45367936925095,878.3367279894875,-0.12625,0.99788,-219.621825,-0.1235,6.047516198704104,True,False,False,False,False,29.481641468682508,False,True,False,False,False,13.282937365010799,True,False,False,False,False,16.09071274298056,True,False,False,False,False,16.414686825053995,True,False,False,False,False,5.831533477321814,True,False,False,False,False,86.39308855291577,False,False,False,False,True,20.107991360691145,34.47084233261339,-1,-1,1,-1,-0.47150000000000003,0.9740000000000002,0,1,0,9.565157338834876,23.338,-1.2316373571407033,0,-0.8793465163118701,0,-0.2970319918483957,0,-1.201332301745253,0,0.2596503401709601,-0.9857600797926738,0,1,1,0,0,0,1,0,-0.47150000000000003,1.9200561009817672,9.565157338834876,Mature
APPMIDG IN Equity,37555.984,425542.094,ADITYA BIRLA MNC FUND-B RG,India,Open-End Fund,1371.4,2.0,-0.079,4.563,16.028,-2.965,41.475,14.644,0.527,17.469,45.131,1.0,0.873,0.0,1.042,9519.0,-15.581,-0.002,312.71353482260184,10.533588005347886,1,-4.6419999999999995,-11.465,18.993,0.6630669546436285,0.91792656587473,0.4190064794816415,0.5,6.822999999999999,-0.1697292346442269,-0.1697292346442269,26.203500000000002,0.6029874634677435,0.127,0.002344434497946644,-0.00011448852246007869,-1.4825,0.6868250539956804,3,0,0,1,0.7192224622030238,1,0.09287257019438445,0,0.8509719222462203,0.1490280777537797,-31.23208843585648,184.01124886542223,-927.1956307490144,5462.792739816032,-0.004,1.746,-51.795585,-0.001746,41.90064794816415,False,False,True,False,False,11.987041036717063,True,False,False,False,False,35.42116630669546,False,True,False,False,False,68.68250539956804,False,False,False,True,False,59.827213822894166,False,False,True,False,False,90.49676025917927,False,False,False,False,True,66.95464362850973,False,False,False,True,False,23.952483801295898,34.19006479481641,-1,1,1,-1,2.242,6.531499999999999,0,1,0,8.35745010454744,18.993,-0.2091210295756241,0,-0.45772128208500396,0,-0.6326808158661078,0,0.5350421299559524,0,0.7195027245828652,-1.0245468733654157,0,0,0,0,0,0,0,0,2.242,5.891736930860034,8.35745010454744,Old
APSUERG IN Equity,54183.234,2706476.0,ADITYA BIRL-PSU EQY-RG,India,Open-End Fund,31.34,1.8,-3.924,-5.088,11.017,-13.806,102.455,33.498,1.216,21.891,11.405,1.0,0.951,0.0,2.52,2065.0,-23.555,-0.137,67.83837056504599,10.900126803780195,0,1.1640000000000001,-16.105,24.823,0.017278617710583154,0.0064794816414686825,0.02591792656587473,0.25,17.269,-0.6306701384130464,-0.6306701384130464,32.8365,0.4979273125394419,0.049000000000000044,0.0003693476876618666,-0.006258279655448231,-7.669999999999999,0.47840172786177104,4,0,0,1,0.9956803455723542,1,0.724622030237581,1,0.019438444924406047,0.980561555075594,-150.48715065298936,238.61467586155223,-936.5765440210249,1485.0497700394217,-0.2466,1.7118,-302.22714599999995,-0.13028700000000001,2.591792656587473,True,False,False,False,False,85.52915766738661,False,False,False,False,True,11.555075593952484,True,False,False,False,False,47.840172786177106,False,False,True,False,False,65.87473002159827,False,False,False,True,False,23.758099352051836,False,True,False,False,False,92.44060475161987,False,False,False,False,True,52.354211663066955,23.73650107991361,-1,-1,1,-1,-4.506,-1.3944999999999999,0,1,0,10.30290484523661,24.823,-1.6431571883250449,0,-0.9204806855047352,0,0.8127069325601646,0,0.1842594164809614,0,0.504954964693547,-0.9502017772305851,0,1,1,0,0,0,0,0,-4.506,1.5856149500217296,10.30290484523661,Old
ASMCIRG IN Equity,5287.698,250310.797,AXIS NFTY SMALLCAP INDX- RG,India,Open-End Fund,17.472,1.02,-4.443,-0.467,12.82,-7.956,86.133,22.754,1.065,22.663,102.605,1.0,0.99,0.0,0.669,1261.0,-16.554,-0.222,41.4257555847569,8.57313826946193,0,-3.9759999999999995,-13.287,20.776,0.01079913606911447,0.28077753779697623,0.1447084233261339,0.25,9.311,-0.3510567885981556,-0.3510567885981556,33.9945,0.3782878818196643,0.010000000000000009,0.0039791366385265176,-0.009795702241629218,-7.8,0.16846652267818574,1,0,1,0,0.19870410367170627,0,0.06587473002159827,0,0.9654427645788337,0.03455723542116629,-68.20788807183912,194.29303260081574,-329.5833114323259,938.8318988173456,-0.22644,1.0098,-180.30682800000002,-0.21978,14.47084233261339,True,False,False,False,False,70.73434125269978,False,False,False,True,False,7.127429805615551,True,False,False,False,False,16.846652267818573,True,False,False,False,False,19.654427645788335,True,False,False,False,False,1.8358531317494602,True,False,False,False,False,95.03239740820734,False,False,False,False,True,48.22894168466522,29.935205183585314,-1,-1,1,-1,-2.4549999999999996,2.432,0,1,0,9.084935241009335,20.776,-0.869325297476958,0,-1.2118477172875288,0,0.4959383548934488,0,-1.1837931660715035,0,0.7823584656725379,-0.9463001265649962,0,1,1,0,0,0,1,0,-2.4549999999999996,2.848541980894922,9.084935241009335,Mature
AXENARG IN Equity,70691.766,1054407.0,AXIS ENHANCED ARBITRAGE-RG,India,Open-End Fund,18.858,1.02,0.442,1.531,3.3,6.697,22.15,5.553,-0.403,0.325,32.982,0.25,0.929,0.0,0.762,4024.0,22.15,0.1065,132.19448094612352,11.166084381170107,1,-1.089,-1.769,-3.3970000000000002,0.8207343412526998,0.67170626349892,0.9092872570194385,1.0,0.6800000000000002,20.606153846153845,20.606153846153845,0.26,34.35718165414858,0.07099999999999995,0.0009475017694595546,0.3276922976094678,6.565686274509804,0.16846652267818574,4,0,0,1,0.31533477321814257,0,0.37365010799136067,0,0.6673866090712743,0.33261339092872566,74.7792671006962,3.628977423880285,885.3064388961892,42.96320630749015,0.10863,0.9475800000000001,2.1765250000000003,0.0989385,90.92872570194385,False,False,False,False,True,2.159827213822894,True,False,False,False,False,50.10799136069114,False,False,True,False,False,16.846652267818573,True,False,False,False,False,72.13822894168467,False,False,False,True,False,45.35637149028078,False,False,True,False,False,1.2958963282937366,True,False,False,False,False,37.66738660907128,60.02159827213822,1,1,1,1,0.9864999999999999,4.9985,0,0,1,2.7361109261139247,6.255,1.0689582404028746,0,-0.08579983563284962,0,-2.583639605469059,1,-1.1837931660715035,0,0.5854155767339624,-1.1346919183937696,1,0,0,0,1,0,1,0,0.9864999999999999,0.04852919217560102,2.7361109261139247,Old
AXESGRG IN Equity,12325.105,2602874.0,AXIS ESG INTEGRATN STRTGY-RG,India,Open-End Fund,21.19,2.24,-0.235,0.474,7.509,-4.118,40.146,16.194,0.522,13.358,19.053,0.0,0.837,0.0,0.803,2017.0,-6.402,0.076,66.26149802890933,9.419393518144378,1,-0.709,-7.035,11.627,0.6241900647948164,0.44924406047516197,0.3228941684665227,0.5,6.3260000000000005,-0.30827968258721367,-0.30827968258721367,20.037,0.7051499858581283,0.16300000000000003,0.0003840431603065279,0.0056894744679671545,-1.8383928571428572,0.8412526997840173,2,0,0,1,0.3693304535637149,0,0.7159827213822895,1,0.13822894168466524,0.8617710583153347,-38.789062507718555,125.82425861537261,-272.86484888304864,885.1210906701708,0.17024,1.87488,-55.008244000000005,0.063612,32.289416846652266,False,True,False,False,False,11.447084233261338,True,False,False,False,False,43.628509719222464,False,False,True,False,False,84.12526997840173,False,False,False,False,True,35.20518358531318,False,True,False,False,False,23.326133909287257,False,True,False,False,False,23.110151187904968,False,True,False,False,False,19.78401727861771,35.30237580993521,-1,1,1,-1,0.1195,1.6955,0,0,0,4.841786206212194,11.627,-0.36163866549833257,0,-0.19034918233138148,0,-0.6431698416166614,0,0.9559813861259419,0,0.5398414337078111,-0.9468476765779168,0,0,0,0,1,0,0,1,0.1195,3.2438076736279746,4.841786206212194,Old
AXF25RG IN Equity,125851.219,2284538.0,AXIS FOCUSED FUND- RG,India,Open-End Fund,55.01,1.74,-0.56,1.103,13.353,1.252,31.792,15.522,0.312,15.455,24.965,1.0,0.915,0.0,0.655,4801.0,-22.845,-0.384,157.72010512483573,11.742855686650838,1,-1.663,-12.25,12.100999999999999,0.49136069114470843,0.5809935205183585,0.7516198704103672,0.75,10.587,0.08100938207699773,0.08100938207699773,12.364,0.7598094907183917,0.08499999999999996,0.00043753374479006695,-0.02484632803309846,0.7195402298850575,0.4190064794816415,5,1,0,1,0.17062634989200864,0,0.6922246220302376,0,0.32397408207343414,0.6760259179265659,14.702055319686849,181.4858346371887,197.46557161629434,2437.564224704336,-0.66816,1.5921,19.34966,-0.35136,75.16198704103671,False,False,False,True,False,6.479481641468683,True,False,False,False,False,2.375809935205184,True,False,False,False,False,41.90064794816415,False,False,True,False,False,82.72138228941685,False,False,False,False,True,48.81209503239741,False,False,True,False,False,46.868250539956804,False,False,True,False,False,33.9524838012959,19.092872570194384,-1,1,1,1,0.27149999999999996,7.3025,0,0,0,6.430003784343105,13.913,0.3486993266135012,0,-1.7671590013912064,0,-1.0837089231399084,0,0.07902460243846399,0,1.0968689577983313,-0.705752317507991,1,0,0,0,0,0,0,0,0.27149999999999996,12.344249201277956,6.430003784343105,Old
AXGEARG IN Equity,10368.113,34814520.0,AXIS GLOBAL EQY ALPHA-RG,India,Open-End Fund,20.46,1.63,1.797,11.463,10.515,22.039,68.587,22.754,0.996,14.405,23.846,1.0,0.879,0.0,1.343,1791.0,-4.313,0.155,58.83705650459921,9.246490317452416,0,-9.665999999999999,0.9479999999999986,-11.524000000000001,0.9395248380129589,0.9697624190064795,0.9827213822894169,1.0,-10.613999999999997,1.5299548767788964,1.5299548767788964,11.524000000000001,0.6418945026750067,0.121,2.8722822465383258e-05,0.010760152717278617,13.520858895705523,0.30669546436285094,2,0,0,0,0.8984881209503239,1,0.9956803455723542,1,0.2937365010799136,0.7062634989200864,203.7834001063338,133.19569302290205,1296.709888304862,847.5477989487516,0.25265,1.4327699999999999,317.471795,0.136245,98.27213822894169,False,False,False,False,True,64.79481641468684,False,False,False,True,False,58.42332613390929,False,False,True,False,False,30.669546436285096,False,True,False,False,False,30.237580993520517,False,True,False,False,False,20.626349892008637,False,True,False,False,False,34.98920086393088,False,True,False,False,False,78.18574514038878,61.69546436285097,1,1,1,1,6.63,16.277,0,0,0,8.290188477953926,20.242,3.098381978760371,1,0.08045076485497972,0,0.3511897995358106,0,-0.11390588997278124,0,0.19243546284026947,-1.000343011641053,1,0,0,0,1,0,0,0,6.63,0.6536140478243114,8.290188477953926,Mature
AXGOFRG IN Equity,150400.562,1056982.0,AXIS LARGE & MID CAP FUND-RG,India,Open-End Fund,32.82,1.69,1.296,4.157,13.29,1.484,60.02,24.087,0.938,14.363,28.23,0.0,0.83,0.0,0.685,2496.0,12.543,0.465,81.99737187910644,11.921057427193023,0,-2.8609999999999998,-9.133,11.806,0.9244060475161987,0.8984881209503239,0.7624190064794817,1.0,6.271999999999999,0.1033210332103321,0.1033210332103321,11.490400000000001,0.8299838069270477,0.17000000000000004,0.0009451956649546023,0.03237485202786684,0.8781065088757397,0.37041036717062636,5,1,0,1,0.2159827213822894,0,0.3779697624190065,0,0.42116630669546434,0.5788336933045357,17.690849221954448,171.22214782677338,121.68409986859395,1177.7282522996056,0.78585,1.4026999999999998,21.314692,0.38595,76.24190064794817,False,False,False,True,False,60.475161987041034,False,False,False,True,False,88.33693304535637,False,False,False,False,True,37.04103671706264,False,True,False,False,False,85.96112311015118,False,False,False,False,True,34.34125269978402,False,True,False,False,False,34.34125269978402,False,True,False,False,False,66.78185745140388,80.72354211663067,1,1,1,1,2.7265,7.387,0,0,0,5.642214067485682,11.994,0.3793880443360237,0,1.1430834690039922,0,0.22951710082938984,0,-0.008671075930283842,0,0.9826861789756851,-0.8253978907570976,1,0,0,0,1,1,0,0,2.7265,9.678571428571429,5.642214067485682,Old
AXMCFRG IN Equity,85159.57,807102.187,AXIS MULTI CAP FUND - REG GR,India,Open-End Fund,17.67,1.78,-0.338,2.198,12.98,-0.619,80.122,22.754,1.244,17.208,34.641,1.0,0.906,0.0,0.574,1343.0,15.203,0.343,44.119579500657025,11.35228206967574,0,-2.536,-10.782,13.599,0.5809935205183585,0.7732181425485961,0.6025917926565875,0.5,8.246,-0.035971641097164116,-0.035971641097164116,25.811999999999998,0.6597095573616135,0.09399999999999997,0.001237467261055686,0.019932589481675624,-0.34775280898876404,0.4632829373650108,4,0,0,0,0.09503239740820735,0,0.2602591792656587,0,0.6997840172786177,0.3002159827213823,-7.027062601129283,195.35006985498012,-27.310019710906698,759.209724047306,0.6105400000000001,1.6126800000000001,-10.651751999999998,0.31075800000000003,60.259179265658744,False,False,False,True,False,87.47300215982722,False,False,False,False,True,81.42548596112312,False,False,False,False,True,46.32829373650108,False,False,True,False,False,76.45788336933045,False,False,False,True,False,6.911447084233262,True,False,False,False,False,63.282937365010795,False,False,False,True,False,76.58747300215983,73.09935205183585,-1,1,1,-1,0.9299999999999999,6.1805,0,1,0,6.4096229413281405,13.599,0.10120540049781387,0,0.7248860822098647,0,0.8714454767632642,0,0.14918114513346226,0,1.0274352832536304,-0.7810383876178073,0,0,0,0,1,1,0,0,0.9299999999999999,27.799676898222938,6.4096229413281405,Mature
AXMDCPG IN Equity,313839.25,650447.687,AXIS MIDCAP FUND-RG,India,Open-End Fund,112.97,1.56,0.106,3.339,17.079,0.329,64.679,24.917,0.949,18.489,45.646,0.0,0.828,0.0,0.501,5298.0,-18.61,-0.035,174.0473061760841,12.656636191127838,0,-3.233,-13.74,16.75,0.7084233261339092,0.8617710583153347,0.6976241900647948,1.0,10.507000000000001,0.0177943642165612,0.0177943642165612,14.791200000000002,0.6845495258955239,0.17200000000000004,0.001535042674884806,-0.0018930174688230746,0.2108974358974359,0.2688984881209503,5,1,0,1,0.06479481641468683,0,0.18898488120950324,0,0.8596112311015118,0.14038876889848817,4.164033306881059,234.0085465377626,57.26156373193167,3217.960643889619,-0.05460000000000001,1.29168,6.082881,-0.028980000000000002,69.76241900647948,False,False,False,True,False,61.23110151187905,False,False,False,True,False,32.073434125269976,False,True,False,False,False,26.88984881209503,False,True,False,False,False,94.38444924406048,False,False,False,False,True,50.75593952483801,False,False,True,False,False,76.02591792656588,False,False,False,True,False,64.64362850971922,44.38444924406048,1,1,1,1,1.7225,8.704,0,1,0,8.046712304827771,16.973,0.22660585050191415,0,-0.5708402473653826,0,0.25259295748060756,0,-0.2366798396890278,0,1.0448253446013094,-0.7647599342731439,0,0,0,0,0,0,1,0,1.7225,56.19756838905775,8.046712304827771,Old
